address	kind	section	name	demangled
01f4a26c	data	.bss	MEMCARD_sg_SaveIconDataSize	MEMCARD_sg_SaveIconDataSize
01e646e8	function	.text	Push__t5Stack2Z19tMEMCARD_STATE_NODEUi8G19tMEMCARD_STATE_NODE	Stack<tMEMCARD_STATE_NODE, 8>::Push(tMEMCARD_STATE_NODE)
01f3c264	data	.bss	MEMCARD_sg_SaveDataSize	MEMCARD_sg_SaveDataSize
01f3c260	data	.bss	MEMCARD_sg_SaveData	MEMCARD_sg_SaveData
01f4a634	data	.bss	MEMCARD_sg_SaveSysData	MEMCARD_sg_SaveSysData
01f4a638	data	.bss	MEMCARD_sg_SaveSysDataSize	MEMCARD_sg_SaveSysDataSize
01f28300	data	.bss	g_PS2_SlotBuffer	g_PS2_SlotBuffer
01e63368	function	.text	MC_SetError__Fi	MC_SetError(int)
01e633c8	function	.text	MEMCARD_SetErrorIfWeStartedOperationFlow__Fv	MEMCARD_SetErrorIfWeStartedOperationFlow(void)
01e63450	function	.text	MEMCARD_Update__Fv	MEMCARD_Update(void)
01e64570	function	.text	MEMCARD_ProcessClientRequests__Fv	MEMCARD_ProcessClientRequests(void)
01e64798	function	.text	_GLOBAL_$I$SYSTEMS_memcard_ps2.cppbicaaa	global constructors keyed to SYSTEMS_memcard_ps2.cppbicaaa
01e8d9f0	function	.text	PLATSYS_HIGSYS_TranslateLanguageCommonParam__FUi	PLATSYS_HIGSYS_TranslateLanguageCommonParam(unsigned int)
01f4a740	data	.bss	g_McpGlobals	g_McpGlobals
01e8c450	function	.text	HIT_fopen_internal__FPCcT0	HIT_fopen_internal(char const *, char const *)
01e8c600	function	.text	HIT_fread__FPvUiUiPi	HIT_fread(void *, unsigned int, unsigned int, int *)
01e8c758	function	.text	HIT_fclose__FPi	HIT_fclose(int *)
01e8b030	function	.text	AsciiString2Sjis__FPUcPUs	AsciiString2Sjis(unsigned char *, unsigned short *)
01ec3868	function	.text	sceMcInit	sceMcInit
01ec43e8	function	.text	sceMcGetInfo	sceMcGetInfo
01ec4568	function	.text	sceMcGetDir	sceMcGetDir
01ec3db0	function	.text	sceMcMkdir	sceMcMkdir
01ec4790	function	.text	sceMcDelete	sceMcDelete
01ec3c88	function	.text	sceMcOpen	sceMcOpen
01ec3ea8	function	.text	sceMcSeek	sceMcSeek
01ec4150	function	.text	sceMcWrite	sceMcWrite
01ec4038	function	.text	sceMcRead	sceMcRead
01ec3de8	function	.text	sceMcClose	sceMcClose
01ec46c0	function	.text	sceMcFormat	sceMcFormat
01ec4ad0	function	.text	sceMcUnformat	sceMcUnformat
01ec4ba0	function	.text	sceMcGetEntSpace	sceMcGetEntSpace
01ec51a8	function	.text	sceMcConvertError	sceMcConvertError
01ec42c8	function	.text	sceMcSync	sceMcSync
01e8d028	function	.text	SIG_CalcSignature__FPCci	SIG_CalcSignature(char const *, int)
01e647b8	function	.text	CMD_ParseCommandLine__FiPPcPi	CMD_ParseCommandLine(int, char **, int *)
01e64a40	function	.text	_GLOBAL_$I$CORE_cmdline.cpplCcaaa	global constructors keyed to CORE_cmdline.cpplCcaaa
01e64bb8	function	.text	MCPI_SetGameId__Fi	MCPI_SetGameId(int)
01e64d10	function	.text	MCPI_SetMyMsgBoxId__Fi	MCPI_SetMyMsgBoxId(int)
01e64d20	function	.text	MCPI_SetTheirMsgBoxId__Fi	MCPI_SetTheirMsgBoxId(int)
01e64a60	function	.text	MCPI_InitializeMcpGlobals__Fv	MCPI_InitializeMcpGlobals(void)
01e64e78	function	.text	Reset__t5Queue2Z14tHUDPROMQ_NODEUi8	Queue<tHUDPROMQ_NODE, 8>::Reset(void)
01e64bc8	function	.text	MCPI_GetGameId__Fv	MCPI_GetGameId(void)
01e64c30	function	.text	MCPI_ResetLoadProgress__Fv	MCPI_ResetLoadProgress(void)
01e64c48	function	.text	MCPI_GetLoadProgress__Fv	MCPI_GetLoadProgress(void)
01e64ca0	function	.text	MCPI_CreateMsgBoxes__Fv	MCPI_CreateMsgBoxes(void)
01e64d30	function	.text	MCPI_GetMyMsgBoxId__Fv	MCPI_GetMyMsgBoxId(void)
01e64d40	function	.text	MCPI_GetTheirMsgBoxId__Fv	MCPI_GetTheirMsgBoxId(void)
01e64d50	function	.text	MCPI_HandleMessages__Fb	MCPI_HandleMessages(bool)
01e64e68	function	.text	MCPI_PowerLock__Fv	MCPI_PowerLock(void)
01e64e70	function	.text	MCPI_PowerUnlock__Fv	MCPI_PowerUnlock(void)
01e64ea8	function	.text	Reset__t5Stack2Z19tMEMCARD_STATE_NODEUi8	Stack<tMEMCARD_STATE_NODE, 8>::Reset(void)
01e64ed0	function	.text	__t5Stack2Z19tMEMCARD_STATE_NODEUi8	Stack<tMEMCARD_STATE_NODE, 8>::Stack(void)
01e64ef8	function	.text	_$_t5Stack2Z19tMEMCARD_STATE_NODEUi8	Stack<tMEMCARD_STATE_NODE, 8>::~Stack(void)
01e64f20	function	.text	__t5Queue2Z14tHUDPROMQ_NODEUi8	Queue<tHUDPROMQ_NODE, 8>::Queue(void)
01e64f48	function	.text	_$_t5Queue2Z14tHUDPROMQ_NODEUi8	Queue<tHUDPROMQ_NODE, 8>::~Queue(void)
01e650e8	function	.text	_GLOBAL_$I$CORE_mcpclient.cppTycaaa	global constructors keyed to CORE_mcpclient.cppTycaaa
01e65108	function	.text	_GLOBAL_$D$CORE_mcpclient.cppCXeaaa	global destructors keyed to CORE_mcpclient.cppCXeaaa
01e8d9a8	function	.text	CB_ARRAY_Init__FP14tCB_ARRAY_DATA	CB_ARRAY_Init(tCB_ARRAY_DATA *)
01edd920	data	.data	FontTableNormal	FontTableNormal
01edde20	data	.data	FontTableJapanNormal	FontTableJapanNormal
01f61e30	data	.bss	MCPTRANS_planetNames	MCPTRANS_planetNames
01f62130	data	.bss	MCPTRANS_cityNames	MCPTRANS_cityNames
01f62430	data	.bss	MCPTRANS_mpHelpHints	MCPTRANS_mpHelpHints
01e65740	function	.text	HEROSKIN_Init__Fv	HEROSKIN_Init(void)
01e8ee48	function	.text	MBOX_Send__FiP12HigMsgPacket	MBOX_Send(int, HigMsgPacket *)
01e8edc0	function	.text	MBOX_Create__FPCcUiPv	MBOX_Create(char const *, unsigned int, void *)
01e8f318	function	.text	MODULE_StopModule__FiiPCvPiT2	MODULE_StopModule(int, int, void const *, int *, void const *)
01e8f3e0	function	.text	MODULE_UnloadModule__Fi	MODULE_UnloadModule(int)
01e65e30	function	.text	MCP_SetState__F10mcpState_t	MCP_SetState(mcpState_t)
01e96d30	function	.text	__builtin_delete	__builtin_delete
01e656b0	function	.text	__8HIGMutex	HIGMutex::HIGMutex(void)
01e656f0	function	.text	_$_8HIGMutex	HIGMutex::~HIGMutex(void)
01edc60c	data	.data	g_nOpenFileHandles	g_nOpenFileHandles
01edc614	data	.data	g_higIoOpenFilesMutex	g_higIoOpenFilesMutex
01edc618	data	.data	g_higIoOpenAsyncFilesMutex	g_higIoOpenAsyncFilesMutex
01e65128	function	.text	UMD_checkState__Fb	UMD_checkState(bool)
01e65130	function	.text	UMD_Init__Fv	UMD_Init(void)
01e65138	function	.text	UMD_Deinit__Fv	UMD_Deinit(void)
01e65140	function	.text	higIoInit__Fv	higIoInit(void)
01e65158	function	.text	higIoShutdown__Fv	higIoShutdown(void)
01e65180	function	.text	higIoRead__FiPvUi	higIoRead(int, void *, unsigned int)
01e651a0	function	.text	higIoLseek__Fiii	higIoLseek(int, int, int)
01e651c8	function	.text	higIoReadAsync__FiPvUi	higIoReadAsync(int, void *, unsigned int)
01e651e8	function	.text	higIoWaitAsync__FiPUi	higIoWaitAsync(int, unsigned int *)
01e65220	function	.text	higIoOpenInternal__FPCciUib	higIoOpenInternal(char const *, int, unsigned int, bool)
01e653b8	function	.text	UMD_ExpandFilename__FPcUiPCcb	UMD_ExpandFilename(char *, unsigned int, char const *, bool)
01f5f8b0	data	.bss	g_openFiles	g_openFiles
01e65330	function	.text	higIoClose__Fi	higIoClose(int)
01e65690	function	.text	_GLOBAL_$I$CORE_umd.cpp7Hcaaa	global constructors keyed to CORE_umd.cpp7Hcaaa
01ebbca0	function	.text	ps2fioGetStat	ps2fioGetStat
01ed0a60	function	.text	CreateSema	CreateSema
01ed0a70	function	.text	DeleteSema	DeleteSema
01ed0aa0	function	.text	WaitSema	WaitSema
01e658c0	function	.text	HEROSKIN_InitSinglePlayer__Fv	HEROSKIN_InitSinglePlayer(void)
01e65908	function	.text	HEROSKIN_TermSinglePlayer__Fv	HEROSKIN_TermSinglePlayer(void)
01e65988	function	.text	_GLOBAL_$I$CORE_heroSkin.cpprCcaaa	global constructors keyed to CORE_heroSkin.cpprCcaaa
01e8d090	function	.text	SIG_CalcCaseInsensitiveSignature__FPCc	SIG_CalcCaseInsensitiveSignature(char const *)
01edce04	data	.data	cdloading_gim_size	cdloading_gim_size
01edce11	data	.data	g_MainThreadOn	g_MainThreadOn
01e659a8	function	.text	main	main
01edce20	data	.data	cdloading_gim	cdloading_gim
01e65c40	function	.text	stopAndUnloadModules__Fv	stopAndUnloadModules(void)
01e65c80	function	.text	_GLOBAL_$I$MCP_mcp.cppjraaaa	global constructors keyed to MCP_mcp.cppjraaaa
01e95b60	function	.text	__main	__main
01e68bd8	function	.text	APP_Init__Fv	APP_Init(void)
01e9b880	function	.text	snInitDllSystem	snInitDllSystem
01e83c18	function	.text	SYSTEM_InitializeMcp__Fi	SYSTEM_InitializeMcp(int)
01e83da0	function	.text	SYSTEM_InitGraphicsMCP__Fi	SYSTEM_InitGraphicsMCP(int)
01e7cc68	function	.text	TEXMGR_LoadTextureFromMemory__FPCUcUibN22P29tTEXMGR_ALPHA_COLOR_TOLERANCE	TEXMGR_LoadTextureFromMemory(unsigned char const *, unsigned int, bool, bool, bool, tTEXMGR_ALPHA_COLOR_TOLERANCE *)
01e83de8	function	.text	SYSTEM_BeginFrame__Fb	SYSTEM_BeginFrame(bool)
01e7c030	function	.text	TEXMGR_SetCurrent__FUi	TEXMGR_SetCurrent(unsigned int)
01e8b150	function	.text	UTIL_DrawTexturedRect__FssssffffUiUi	UTIL_DrawTexturedRect(short, short, short, short, float, float, float, float, unsigned int, unsigned int)
01e84650	function	.text	SYSTEM_EndFrame__FbUi	SYSTEM_EndFrame(bool, unsigned int)
01e65d88	function	.text	MCP_Update__Fv	MCP_Update(void)
01e8c288	function	.text	MEM_DeinitializeMemory__Fv	MEM_DeinitializeMemory(void)
01e908b0	function	.text	SND_InitScream__Fv	SND_InitScream(void)
01e8fed0	function	.text	GLOBALWAD_Load__Fv	GLOBALWAD_Load(void)
01e65ca0	function	.text	MCP_StateSystemInit__Fv	MCP_StateSystemInit(void)
01e89688	function	.text	ANIM_Init__FPC21ANIM_CursorPoolConfigUi	ANIM_Init(ANIM_CursorPoolConfig const *, unsigned int)
01e77dc0	function	.text	DRAW_Init__Fv	DRAW_Init(void)
01e77df8	function	.text	DRAW_ReserveMemory__Fiii	DRAW_ReserveMemory(int, int, int)
01e7a0f0	function	.text	PAR_Init__Fv	PAR_Init(void)
01e7a108	function	.text	PAR_ReserveMemory__Fi	PAR_ReserveMemory(int)
01e899a0	function	.text	ANIM_PostInit__Fv	ANIM_PostInit(void)
01e77e70	function	.text	DRAW_PostInit__Fv	DRAW_PostInit(void)
01edd7b0	data	.data	g_nStaticDirectionalLights	g_nStaticDirectionalLights
01edd7b4	data	.data	g_StaticDirectionalLights	g_StaticDirectionalLights
01edd7b8	data	.data	g_nStaticPointLights	g_nStaticPointLights
01edd7bc	data	.data	g_StaticPointLights	g_StaticPointLights
01edd7c0	data	.data	g_UseLocalRelFiles	g_UseLocalRelFiles
01edd7c8	data	.data	localLevelExecs	localLevelExecs
01edd830	data	.data	levelExecs	levelExecs
01edd8a4	data	.data	g_TransVignette	g_TransVignette
01edd8a8	data	.data	g_MCP_FrameSwapColor	g_MCP_FrameSwapColor
01edd8b0	data	.data	g_mcpState	g_mcpState
01edd8b4	data	.data	g_queuedState	g_queuedState
01edd8b8	data	.data	g_substate	g_substate
01edd8cc	data	.data	g_transMode	g_transMode
01edd8d0	data	.data	g_mcpFrameCount	g_mcpFrameCount
01e65cd0	function	.text	MCP_UpdateCameraCB__FPfT014CameraSystemIDPv	MCP_UpdateCameraCB(float *, float *, CameraSystemID, void *)
01e65e40	function	.text	MCP_GetState__Fv	MCP_GetState(void)
01edd8d4	data	.data	g_FadeLevel	g_FadeLevel
01edd8d8	data	.data	g_FadeInRate	g_FadeInRate
01e66d40	function	.text	MCP_HasLevelBeenSeen__FUi	MCP_HasLevelBeenSeen(unsigned int)
01e66fe8	function	.text	_GLOBAL_$I$MCP_mcpupdate.cppMRcaaa	global constructors keyed to MCP_mcpupdate.cppMRcaaa
01e6d690	function	.text	MCPTRANS_DREAM_UpdateCamera__Ff	MCPTRANS_DREAM_UpdateCamera(float)
01e6c1c8	function	.text	MCPTRANS_SHRINK_UpdateCamera__Ff	MCPTRANS_SHRINK_UpdateCamera(float)
01e6cc80	function	.text	MCPTRANS_FALL_UpdateCamera__Ff	MCPTRANS_FALL_UpdateCamera(float)
01e69d20	function	.text	MCPTRANS_UpdateCamera__Ff	MCPTRANS_UpdateCamera(float)
01e91118	function	.text	SND_MCPUpdate__FPC7MATRIX4T0	SND_MCPUpdate(MATRIX4 const *, MATRIX4 const *)
01e6d738	function	.text	MCPTRANS_DREAM_Animate__Ff	MCPTRANS_DREAM_Animate(float)
01e685d0	function	.text	CAMERA_PreUpdate__Fv	CAMERA_PreUpdate(void)
01e68660	function	.text	CAMERA_Update__Fv	CAMERA_Update(void)
01e688c0	function	.text	CAMERA_CommitToDisplay__Fv	CAMERA_CommitToDisplay(void)
01e688a8	function	.text	CAMERA_GetDisplayMatrix__Fv	CAMERA_GetDisplayMatrix(void)
01f7a880	data	.bss	g_projMat	g_projMat
01f7a8c0	data	.bss	g_clipMat	g_clipMat
01e78948	function	.text	DRAW_ApplyDisplay__FPC7MATRIX4N20Ui	DRAW_ApplyDisplay(MATRIX4 const *, MATRIX4 const *, MATRIX4 const *, unsigned int)
01e6d878	function	.text	MCPTRANS_DREAM_Render__Fv	MCPTRANS_DREAM_Render(void)
01e6cd28	function	.text	MCPTRANS_FALL_Animate__Ff	MCPTRANS_FALL_Animate(float)
01e6cdf0	function	.text	MCPTRANS_FALL_Render__Fv	MCPTRANS_FALL_Render(void)
01e6c270	function	.text	MCPTRANS_SHRINK_Animate__Ff	MCPTRANS_SHRINK_Animate(float)
01e6c5a0	function	.text	MCPTRANS_SHRINK_Render__Fv	MCPTRANS_SHRINK_Render(void)
01e6a098	function	.text	MCPTRANS_Animate__Ff	MCPTRANS_Animate(float)
01e6a790	function	.text	MCPTRANS_Render__Fv	MCPTRANS_Render(void)
01e670a8	function	.text	MCP_StartLevelModule__Fv	MCP_StartLevelModule(void)
01e69890	function	.text	MCPTRANS_SetLanding__Fb	MCPTRANS_SetLanding(bool)
01e68ca8	function	.text	MCPTRANS_IsComplete__Fv	MCPTRANS_IsComplete(void)
01e68ce0	function	.text	MCPTRANS_ShouldFade__Fv	MCPTRANS_ShouldFade(void)
01e7af30	function	.text	PAR_UpdateAndTesselate__F10DRAW_LayerT0Uib	PAR_UpdateAndTesselate(DRAW_Layer, DRAW_Layer, unsigned int, bool)
01e79e10	function	.text	DRAW_RenderBegin__FUi	DRAW_RenderBegin(unsigned int)
01e79e68	function	.text	DRAW_Render__F10DRAW_LayerT0Ui	DRAW_Render(DRAW_Layer, DRAW_Layer, unsigned int)
01e787b0	function	.text	DRAW_EndUpdate__Fv	DRAW_EndUpdate(void)
01e78f40	function	.text	DRAW_PostUpdate__FUi	DRAW_PostUpdate(unsigned int)
01e85270	function	.text	SYSTEM_SetDepthTestMode__FbUi	SYSTEM_SetDepthTestMode(bool, unsigned int)
01e8bb98	function	.text	UTIL_DrawFlatShadedRect__FssssUiUi	UTIL_DrawFlatShadedRect(short, short, short, short, unsigned int, unsigned int)
01e6c0f8	function	.text	MCPTRANS_TextTransition__Fv	MCPTRANS_TextTransition(void)
01e935e0	function	.text	VRAM_SetOffset__Fii	VRAM_SetOffset(int, int)
01e93630	function	.text	VRAM_SetViewport__Fiiii	VRAM_SetViewport(int, int, int, int)
01e6c0b8	function	.text	MCPTRANS_Shutdown__Fv	MCPTRANS_Shutdown(void)
01e6c528	function	.text	MCPTRANS_SHRINK_Shutdown__Fv	MCPTRANS_SHRINK_Shutdown(void)
01e6cda8	function	.text	MCPTRANS_FALL_Shutdown__Fv	MCPTRANS_FALL_Shutdown(void)
01e6d830	function	.text	MCPTRANS_DREAM_Shutdown__Fv	MCPTRANS_DREAM_Shutdown(void)
01e78608	function	.text	DRAW_BeginUpdate__Fv	DRAW_BeginUpdate(void)
01e81618	function	.text	TexScale__Q34scee3Psp2Guff	scee::Psp::Gu::TexScale(float, float)
01e81600	function	.text	TexFilter__Q34scee3Psp2GuQ44scee3Psp2Gu18ETextureFilterModeT1	scee::Psp::Gu::TexFilter(scee::Psp::Gu::ETextureFilterMode, scee::Psp::Gu::ETextureFilterMode)
01e814c8	function	.text	Enable__Q34scee3Psp2GuQ44scee3Psp2Gu13EFunctionName	scee::Psp::Gu::Enable(scee::Psp::Gu::EFunctionName)
01e814e8	function	.text	Disable__Q34scee3Psp2GuQ44scee3Psp2Gu13EFunctionName	scee::Psp::Gu::Disable(scee::Psp::Gu::EFunctionName)
01e81608	function	.text	TexFunc__Q34scee3Psp2GuQ44scee3Psp2Gu16ETextureFunctionQ44scee3Psp2Gu22ETextureColorComponent	scee::Psp::Gu::TexFunc(scee::Psp::Gu::ETextureFunction, scee::Psp::Gu::ETextureColorComponent)
01e81578	function	.text	DepthOffset__Q34scee3Psp2Gui	scee::Psp::Gu::DepthOffset(int)
01e90ee0	function	.text	SND_ClearListenerData__Fv	SND_ClearListenerData(void)
01e7bc58	function	.text	TEXMGR_Initialize__Fv	TEXMGR_Initialize(void)
01e7bd50	function	.text	TEXMGR_Soil__Fv	TEXMGR_Soil(void)
01e67bb0	function	.text	MCP_InitMaxCharDrop__Fv	MCP_InitMaxCharDrop(void)
01e86d30	function	.text	LIGHT_Init__Fv	LIGHT_Init(void)
01e8a728	function	.text	MATERIAL_Init__Fv	MATERIAL_Init(void)
01e683d8	function	.text	CAMERA_Init__Fv	CAMERA_Init(void)
01e68858	function	.text	CAMERA_SetSystemUpdate__F14CameraSystemIDPFPfPf14CameraSystemIDPv_P7MATRIX4Pv	CAMERA_SetSystemUpdate(CameraSystemID, MATRIX4 *(*)(float *, float *, CameraSystemID, void *), void *)
01e7bb98	function	.text	PART_Init__Fv	PART_Init(void)
01e69850	function	.text	MCPTRANS_SetLevel__F16LEVEL_IDENTIFIER	MCPTRANS_SetLevel(LEVEL_IDENTIFIER)
01e69880	function	.text	MCPTRANS_SetPrevLevel__F16LEVEL_IDENTIFIER	MCPTRANS_SetPrevLevel(LEVEL_IDENTIFIER)
01e6c168	function	.text	MCPTRANS_SHRINK_Init__Fb	MCPTRANS_SHRINK_Init(bool)
01e6cbe8	function	.text	MCPTRANS_FALL_Init__Fb	MCPTRANS_FALL_Init(bool)
01e6d618	function	.text	MCPTRANS_DREAM_Init__Fb	MCPTRANS_DREAM_Init(bool)
01e698a0	function	.text	MCPTRANS_Init__Fb	MCPTRANS_Init(bool)
01e7a240	function	.text	PAR_PostInit__Fv	PAR_PostInit(void)
01e67008	function	.text	MCP_LoadLevelModule__Fi	MCP_LoadLevelModule(int)
01e69840	function	.text	MCPTRANS_GetLevel__Fv	MCPTRANS_GetLevel(void)
01edd8e4	data	.data	g_LevelToLaunch	g_LevelToLaunch
01edd8e8	data	.data	g_GameLoadThread	g_GameLoadThread
01edd8ec	data	.data	g_LevelLauncherState	g_LevelLauncherState
01f5fb50	data	.bss	gameLoadThreadStack	gameLoadThreadStack
01e671e8	function	.text	MCP_UpdateRCPMLoadState__Fi	MCP_UpdateRCPMLoadState(int)
01e673a8	function	.text	_GLOBAL_$I$MCP_mcputil.cppBOcaaa	global constructors keyed to MCP_mcputil.cppBOcaaa
01e8c3e0	function	.text	MEM_malloc__FUi12MEMAssetTypePcUi	MEM_malloc(unsigned int, MEMAssetType, char *, unsigned int)
01e8c418	function	.text	MEM_free__FPvPcUi	MEM_free(void *, char *, unsigned int)
01ed0860	function	.text	CreateThread	CreateThread
01ed1938	function	.text	StartThread	StartThread
01e8f150	function	.text	MODULE_StartModule__FiiPCvi	MODULE_StartModule(int, int, void const *, int)
01e90640	function	.text	GLOBALWAD_ReleasePlayerWad__Fv	GLOBALWAD_ReleasePlayerWad(void)
01e90440	function	.text	GLOBALWAD_LoadPlayerWad__F13PlayerWadType	GLOBALWAD_LoadPlayerWad(PlayerWadType)
01e8c3d8	function	.text	MEM_PrintMemoryMap__FPc	MEM_PrintMemoryMap(char *)
01e8efc0	function	.text	MODULE_LoadModule__FPCc	MODULE_LoadModule(char const *)
01ed08a0	function	.text	ExitDeleteThread	ExitDeleteThread
01e673c8	function	.text	MCPHUD_UpdateViewTransform__FUiP11tHUD_OFFSET	MCPHUD_UpdateViewTransform(unsigned int, tHUD_OFFSET *)
01e673d0	function	.text	MCPFONT_DrawTextureSimpleArea__FUissssUsUsUsUsUi	MCPFONT_DrawTextureSimpleArea(unsigned int, short, short, short, short, unsigned short, unsigned short, unsigned short, unsigned short, unsigned int)
01e674c8	function	.text	MCPFONT_RegisterFontTextures__Fv	MCPFONT_RegisterFontTextures(void)
01e675a0	function	.text	MCPFONT_GetFontPage__FUc	MCPFONT_GetFontPage(unsigned char)
01e676d0	function	.text	MCPFONT_FontStringLength__FPCc	MCPFONT_FontStringLength(char const *)
01e67710	function	.text	MCPFONT_FontStringPixelLength__FPCcUi	MCPFONT_FontStringPixelLength(char const *, unsigned int)
01e677e8	function	.text	MCPFONT_FontStringPixelLength__FPCc	MCPFONT_FontStringPixelLength(char const *)
01e67830	function	.text	MCPFONT_SetColor__FUi	MCPFONT_SetColor(unsigned int)
01e67840	function	.text	MCPFONT_FontPrintCenterScaled__FssPCcff	MCPFONT_FontPrintCenterScaled(short, short, char const *, float, float)
01e67c60	function	.text	MCP_GetFontPage__FUc	MCP_GetFontPage(unsigned char)
01e67c88	function	.text	MCP_FontStringLength__FPCc	MCP_FontStringLength(char const *)
01e67cc8	function	.text	MCP_DrawRectangleSimpleArea__FssssUi	MCP_DrawRectangleSimpleArea(short, short, short, short, unsigned int)
01e67d20	function	.text	MCP_FontStringPixelLength__FPCcUi	MCP_FontStringPixelLength(char const *, unsigned int)
01e67e00	function	.text	MCP_FontPrintWindowArea__FP20tFontPrintWindowData	MCP_FontPrintWindowArea(tFontPrintWindowData *)
01e68220	function	.text	GetCenterX__17HUD_BoundingBox16	HUD_BoundingBox16::GetCenterX(void)
01e68250	function	.text	GetWidth__17HUD_BoundingBox16	HUD_BoundingBox16::GetWidth(void)
01e682b0	function	.text	MCP_FontPrintWindowSetStructDefaults__FP20tFontPrintWindowDatassssUi	MCP_FontPrintWindowSetStructDefaults(tFontPrintWindowData *, short, short, short, short, unsigned int)
01e683b8	function	.text	_GLOBAL_$I$MCP_mcpfont.cpp3vcaaa	global constructors keyed to MCP_mcpfont.cpp3vcaaa
01e8dac8	function	.text	LOADER_FindAssetsBySignature__FUi14WAD_ASSET_TYPE	LOADER_FindAssetsBySignature(unsigned int, WAD_ASSET_TYPE)
01e7c730	function	.text	TEXMGR_LoadTextureFromMemory__FPCUcUibPbT2N22P29tTEXMGR_ALPHA_COLOR_TOLERANCE	TEXMGR_LoadTextureFromMemory(unsigned char const *, unsigned int, bool, bool *, bool, bool, bool, tTEXMGR_ALPHA_COLOR_TOLERANCE *)
01e68400	function	.text	CAMERA_Reset__Fv	CAMERA_Reset(void)
01e68820	function	.text	CAMERA_SetCurrentCamera__FUi	CAMERA_SetCurrentCamera(unsigned int)
01e68a18	function	.text	CAMERA_SetFov__Ff	CAMERA_SetFov(float)
01e68a60	function	.text	CAMERA_SetFovX__Ff	CAMERA_SetFovX(float)
01e68a48	function	.text	CAMERA_StoreThisFrameLastUpdatedFov__Fv	CAMERA_StoreThisFrameLastUpdatedFov(void)
01e68bb8	function	.text	_GLOBAL_$I$CORE_camera.cppRycaaa	global constructors keyed to CORE_camera.cppRycaaa
01ef69d8	data	.data	g_YAspectMultiplier	g_YAspectMultiplier
01f1e660	data	.rodata	g_identityMatrix	g_identityMatrix
01e88818	function	.text	DISPLAY_SetViewMatrixFromCameraMatrix__FPC7MATRIX4	DISPLAY_SetViewMatrixFromCameraMatrix(MATRIX4 const *)
01e88840	function	.text	DISPLAY_SetupProjection__Fffff	DISPLAY_SetupProjection(float, float, float, float)
01e89270	function	.text	DISPLAY_CommitView__Fv	DISPLAY_CommitView(void)
01e888b0	function	.text	DISPLAY_BuildFrustumPlanes__FP7MATRIX4N20P10ClipPlanes	DISPLAY_BuildFrustumPlanes(MATRIX4 *, MATRIX4 *, MATRIX4 *, ClipPlanes *)
01e88860	function	.text	DISPLAY_SetVisibilityPlanes__FP10ClipPlanes	DISPLAY_SetVisibilityPlanes(ClipPlanes *)
01e84d70	function	.text	SYSTEM_UpdateMatricies__Fv	SYSTEM_UpdateMatricies(void)
01e892c0	function	.text	DISPLAY_CalcFovX__Ff	DISPLAY_CalcFovX(float)
01e77a28	function	.text	Quat_Slerp__FP4QUATPC4QUATT1f	Quat_Slerp(QUAT *, QUAT const *, QUAT const *, float)
01e77bf0	function	.text	Quat_ConvertToMatrix__FP7MATRIX4PC4QUAT	Quat_ConvertToMatrix(MATRIX4 *, QUAT const *)
01e8f718	function	.text	PS2HEAP_Init__Fv	PS2HEAP_Init(void)
01ed3b88	function	.text	sceSifInitRpc	sceSifInitRpc
01ebb788	function	.text	ps2fioInit	ps2fioInit
01ebcfe8	function	.text	ps2fioRebootIop	ps2fioRebootIop
01ed8770	function	.text	sceSifSyncIop	sceSifSyncIop
01ebd558	function	.text	asyncInit	asyncInit
01ebb820	function	.text	ps2fioInitializeDevice	ps2fioInitializeDevice
01ebce50	function	.text	ps2fioBuildFilesystem	ps2fioBuildFilesystem
01e68c88	function	.text	FastMemCopy__FPvPCvUi	FastMemCopy(void *, void const *, unsigned int)
01ede360	data	.data	g_fly_trans_1	g_fly_trans_1
01edf980	data	.data	g_fly_trans_2	g_fly_trans_2
01ee0fa0	data	.data	g_fly_trans_3	g_fly_trans_3
01ee25c0	data	.data	g_fly_trans_4	g_fly_trans_4
01ee3be0	data	.data	g_fly_transitions	g_fly_transitions
01ee3bf0	data	.data	g_num_fly_trans	g_num_fly_trans
01ee3c00	data	.data	g_land_trans_1	g_land_trans_1
01ee5220	data	.data	g_land_trans_2	g_land_trans_2
01ee6840	data	.data	g_land_trans_3	g_land_trans_3
01ee7e60	data	.data	g_land_transitions	g_land_transitions
01ee7e6c	data	.data	g_num_land_trans	g_num_land_trans
01ee7e70	data	.data	g_clank_trans_1	g_clank_trans_1
01ee9490	data	.data	g_clank_trans_2	g_clank_trans_2
01eeaab0	data	.data	g_clank_trans_3	g_clank_trans_3
01eec0d0	data	.data	g_clank_transitions	g_clank_transitions
01eec0dc	data	.data	g_num_clank_trans	g_num_clank_trans
01eec0e0	data	.data	g_clank_land_trans_1	g_clank_land_trans_1
01eed700	data	.data	g_clank_land_trans_2	g_clank_land_trans_2
01eeed20	data	.data	g_clank_land_trans_3	g_clank_land_trans_3
01ef0340	data	.data	g_clank_land_transitions	g_clank_land_transitions
01ef034c	data	.data	g_num_clank_land_trans	g_num_clank_land_trans
01ef038c	data	.data	m_bDrawParticlesCountdown	m_bDrawParticlesCountdown
01ef05c8	data	.data	g_bSkyboardInSpace	g_bSkyboardInSpace
01ef05cc	data	.data	g_planetTextAlpha	g_planetTextAlpha
01e68cf0	function	.text	MCPTRANS_InitState__Fb	MCPTRANS_InitState(bool)
